Platform,Type,Owned,ForSale,Wishlist,Title,Publisher,Developer,DateAdded,Ownership,PriceLoose,PriceCIB,PriceNew,YourPrice,PricePaid,ItemCondition,BoxCondition,ManualCondition,Beat,PlayedCompletion,Notes
"PC","VideoGame",1,0,0,"StarCraft II: Legacy of the Void","Blizzard Entertainment","Blizzard","11/16/2021","CIB","37,8","49,32","100,45","49,32","-1.0",6,6,6,Yes,100%,""
"Switch","VideoGame",1,0,0,"13 Sentinels: Aegis Rim","Sega","Vanillaware","12/30/2022","Sealed","157,6","196,77","253,76","253,76","140",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"A Short Hike","Super Rare Games","Whippoorwill Limited","10/20/2022","Sealed","201,05","219,82","285,48","285,48","235",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Arietta of Spirits","null","null","11/14/2022","Sealed","-1.0", "-1.0", "-1.0", "-1.0","384",?,10,?,No, 0%,"Red edition"
"Switch","VideoGame",1,0,0,"Astral Chain","Nintendo","PlatinumGames","11/16/2021","CIB","192,28","222,04","290,77","222,04","265",10,10,10,Yes,80%,""
"Switch","VideoGame",1,0,0,"Atelier Lulua: The Scion of Arland","Koei Tecmo","Gust","07/28/2022","Sealed","169,17","194,76","253,76","253,76","199",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Atelier Ryza: Ever Darkness and the Secret Hideout","Koei Tecmo","Gust","02/16/2022","Sealed","194,23","213,16","274,91","274,91","254,41",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Axiom Verge 1 & 2 Double Pack","Thomas Happ Games, LLC","Thomas Happ Games","10/07/2022","Sealed","275,81","317,2","412,36","412,36","266",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Baldur's Gate and Baldur's Gate II: Enhanced Editions","null","Beamdog","12/02/2021","Sealed","128,2","132,11","169,17","169,17","190",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Battle Axe","Numskull Games","Bitmap Bureau Ltd.","07/21/2022","CIB","115,94","137,67","179,75","137,67","175",10,10,10,Yes,50%,""
"Switch","VideoGame",1,0,0,"Bayonetta 2","Nintendo","PlatinumGames","11/16/2021","CIB","237,85","246,04","322,49","246,04","352",10,10,10,Yes,74%,""
"Switch","VideoGame",1,0,0,"Blasphemous: Deluxe Edition","Team17 Software Limited","The Game Kitchen","05/20/2022","Sealed","142,48","169,12","222,04","222,04","184,15",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Bloodstained: Ritual of the Night","505 Games","null","11/16/2021","Sealed","79,56","94","121,59","121,59","168",?,?,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Bravely Default II","Nintendo","Square Enix","07/28/2022","Sealed","107,21","130,69","169,17","169,17","219",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Brigandine: The Legend of Runersia","null","Matrix Software","04/29/2022","Sealed","269,62","298,75","385,93","385,93","233,58",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Cadence of Hyrule: Crypt of the NecroDancer featuring The Legend of Zelda","Nintendo","Brace Yourself Games","02/22/2022","Sealed","145,86","152,1","195,61","195,61","131",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Captain Tsubasa: Rise of New Champions","Bandai Namco Entertainment","Bandai Namco Entertainment","12/02/2021","Sealed","85,86","98,17","126,88","126,88","186",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Castlevania Anniversary Collection [Limited Run]","Konami","M2","06/13/2022","Sealed","221,78","241,81","311,92","311,92","290,1",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Chrono Cross: The Radical Dreamers Edition","Square Enix","Square Enix","07/26/2022","Sealed","173,51","211,47","274,91","274,91","220",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Collection of Mana","Square Enix","Square Enix","11/16/2021","CIB","84,59","91,67","121,59","91,67","140",10,10,10,No, 0%,""
"Switch","VideoGame",1,0,0,"Cris Tales","Modus Games","Dreams Uncorporated","01/16/2022","Sealed","52,87","52,87","68,73","68,73","162",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"CrossCode","Deck13 Interactive GmbH","Radical Fish Games","11/16/2021","Sealed","121,17","134,07","174,46","174,46","190",?,?,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Crypt of the NecroDancer","Brace Yourself Games","Brace Yourself Games","07/28/2022","Sealed","132,06","147,97","190,32","190,32","149",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Crysis Remastered","Crytek GmbH","Saber Interactive","07/28/2022","Sealed","161,19","211,42","274,91","274,91","179",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Daemon X Machina","Nintendo","Marvelous","11/16/2021","Sealed","168,65","192,44","248,48","248,48","195",?,?,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Danganronpa Decadence","Spike Chunsoft","Spike Chunsoft Co., Ltd.","11/14/2022","Sealed","211,42","243,19","317,2","317,2","220",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Dark Souls Remastered","Bandai Namco Entertainment","FromSoftware, Inc.","11/07/2022","Sealed","150,99","164,89","216,75","216,75","218",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Dead Cells","Motion Twin","Motion Twin","11/16/2021","CIB","75,71","100,39","132,17","100,39","108",10,10,10,Yes,100%,""
"Switch","VideoGame",1,0,0,"Deadly Premonition 2: A Blessing in Disguise","Rising Star Games","Toybox","05/04/2022","Sealed","98,28","100,34","132,17","132,17","138,75",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Deadly Premonition Origins","Ignition Entertainment Ltd.","Access Games","04/20/2022","Sealed","118,9","145,38","190,32","190,32","190",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Diablo III: Eternal Collection","Blizzard Entertainment","Blizzard Entertainment","06/01/2022","Sealed","119,69","131,37","169,17","169,17","234",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Digimon Story Cyber Sleuth: Complete Edition","Bandai Namco Entertainment","Media.Vision Entertainment Inc.","11/16/2021","CIB","92,52","97,65","126,88","97,65","250",10,10,10,Yes,100%,""
"Switch","VideoGame",1,0,0,"Digimon Survive","Bandai Namco Entertainment","Witch Craft","12/28/2022","Sealed","148,19","158,55","206,18","206,18","209",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Disgaea 1 Complete","null","Nippon Ichi Software Inc.","11/16/2021","Sealed","132,17","145,6","190,32","190,32","170",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Disgaea 4 Complete+","NIS America, Inc.","Nippon Ichi Software Inc.","05/18/2022","Sealed","311,97","317,2","412,36","412,36","293",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Disgaea 5 Complete","NIS America, Inc.","Nippon Ichi Software Inc.","09/30/2022","Sealed","119,16","150,78","195,61","195,61","234",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Doom Slayers Collection","Bethesda Softworks","Bethesda","12/23/2021","Sealed","147,97","147,97","190,32","190,32","251",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Dragon Quest Builders","Nintendo","Square Enix","11/16/2021","CIB","204,33","302,72","391,22","302,72","240",10,10,10,Yes,100%,""
"Switch","VideoGame",1,0,0,"Dragon Quest Builders 2","Square Enix","Square Enix","11/16/2021","Sealed","143,53","185,03","243,19","243,19","250",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Dragon Quest XI S: Echoes of an Elusive Age - Definitive Edition","Nintendo","Square Enix","11/16/2021","Sealed","188","206,18","269,62","269,62","300",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Dragon's Dogma: Dark Arisen","Capcom","Capcom","11/16/2021","Sealed","92,25","107,85","142,74","142,74","180",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Eastward","Chucklefish Games","Chucklefish","09/30/2022","Sealed","84,59","113,29","148,03","148,03","219",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Ender Lilies: Quietus of the Knights","null","null","10/16/2022","Sealed","275,17","316,83","412,36","412,36","278,5",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Enter the Gungeon","Devolver Digital","Dodge Roll","10/04/2022","Sealed","136,13","161,77","211,47","211,47","155",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Fallen Legion: Rise to Glory","NIS America, Inc.","YummyYummyTummy","11/16/2021","CIB","143,96","179,43","232,62","179,43","93",10,10,10,Yes,50%,""
"Switch","VideoGame",1,0,0,"Fatal Frame: Maiden of Black Water","Koei Tecmo","Koei Tecmo","01/04/2022","Sealed","193,02","233,78","301,34","301,34","307",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Fate/Extella Link","Marvelous","null","02/15/2022","Sealed","149,35","216,12","280,2","280,2","224,91",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Fate/Extella: The Umbral Star","XSEED Games","Marvelous","11/16/2021","CIB","141","179,7","232,62","179,7","150",10,10,10,No, 0%,""
"Switch","VideoGame",1,0,0,"FIFA 18","Electronic Arts","EA Vancouver and EA Romania","11/16/2021","CIB","56,46","68,67","89,87","68,67","-1.0",8,8,8,Yes,50%,""
"Switch","VideoGame",1,0,0,"Final Fantasy XII: The Zodiac Age","Square Enix","Square Enix","11/16/2021","Sealed","100,34","105,73","137,45","137,45","179",?,?,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Fire Emblem Warriors: Three Hopes","null","null","11/17/2022","Sealed","156,01","181,92","237,9","237,9","228",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Fire Emblem: Three Houses","Nintendo","Koei Tecmo","05/27/2022","Sealed","166,53","197,14","253,76","253,76","277,61",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"God Eater 3","Bandai Namco Entertainment","Bandai Namco Entertainment","11/16/2021","Sealed","110,6","128,2","169,17","169,17","245",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Hades","Supergiant Games","Supergiant Games","11/16/2021","CIB","109,65","132,17","174,46","132,17","244",10,10,10,Yes,86%,""
"Switch","VideoGame",1,0,0,"Harvest Moon: Light of Hope SE - Complete","Natsume","Natsume","11/16/2021","CIB","79,25","82,58","105,73","82,58","-1.0",10,10,10,No, 0%,""
"Switch","VideoGame",1,0,0,"Harvest Moon: One World","Rising Star Games","Natsume","08/26/2022","Sealed","119,22","155,9","200,89","200,89","159",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Heroland Knowble Edition","XSEED Games","Marvelous","03/30/2022","Sealed","81,31","93,52","121,59","121,59","111,22",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Hollow Knight","Fangamer","Team Cherry","12/02/2021","Sealed","143,59","174,25","227,33","227,33","250",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Horizon Chase Turbo","PM Studios","Aquiris Game Studio","02/18/2022","Sealed","125,56","184,98","237,9","237,9","140",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Hyrule Warriors: Definitive Edition","Nintendo","Koei Tecmo","11/16/2021","CIB","224,74","267,67","348,92","267,67","-1.0",10,10,10,No, 0%,""
"Switch","VideoGame",1,0,0,"Immortals Fenyx Rising","Ubisoft","null","09/03/2022","Sealed","67,99","73,96","95,16","95,16","105,99",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Indivisible","505 Games","Lab Zero Games","05/12/2022","Sealed","55,14","74,81","95,16","95,16","130",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Infernax","Limited Run Games","null","10/04/2022","Sealed","220,09","264,28","343,64","343,64","210",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Katamari Damacy REROLL","Bandai Namco Entertainment","Bandai Namco Entertainment","08/24/2022","Sealed","67,14","67,93","89,87","89,87","139",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Kingdoms of Amalur: Re-Reckoning","THQ Nordic","Kaiko","05/12/2022","Sealed","72,11","82,95","105,73","105,73","130",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Kirby and the Forgotten Land","Nintendo","HAL Laboratory, Inc.","06/16/2022","CIB","201,9","237,9","311,92","237,9","238,74",10,10,10,No, 0%,""
"Switch","VideoGame",1,0,0,"L.A. Noire","Rockstar Games","Rockstar Games","11/16/2021","CIB","126,83","133,54","174,46","133,54","-1.0",10,10,10,No, 0%,""
"Switch","VideoGame",1,0,0,"Labyrinth of Refrain: Coven of Dusk","NIS America, Inc.","Nippon Ichi Software Inc.","11/20/2021","Sealed","259,05","296,06","385,93","385,93","175",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Legend of Mana","Square Enix","Square Enix","04/17/2022","Sealed","183,87","211,47","274,91","274,91","246",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"LEGO City Undercover","WB Games","TT Games","06/16/2022","Sealed","80,57","88,55","116,31","116,31","151",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Little Dragons Cafe","null","Aksys Games","11/16/2021","CIB","79,25","95,11","121,59","95,11","-1.0",10,10,10,No, 0%,""
"Switch","VideoGame",1,0,0,"Little Town Hero","NIS America, Inc.","Game Freak","11/16/2021","Sealed","169,12","185,03","243,19","243,19","240",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Live A Live","Square Enix","Square Enix","11/23/2022","Sealed","178,43","193,28","253,76","253,76","219",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Maglam Lord","PQube","D3 Publisher Inc.","08/26/2022","Sealed","121,54","139,99","179,75","179,75","245",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Mario + Rabbids: Kingdom Battle","Ubisoft","Ubisoft Milan","11/16/2021","CIB","75,6","83,27","105,73","83,27","-1.0",10,10,10,Yes,91%,""
"Switch","VideoGame",1,0,0,"Mario Strikers: Battle League","Nintendo","Next Level Games","09/07/2022","CIB","178,9","190,32","248,48","190,32","197",10,10,10,No, 0%,""
"Switch","VideoGame",1,0,0,"MegaMan Legacy Collection 1 + 2","Capcom","Digital Eclipse Software, Inc.","11/16/2021","CIB","111,07","123,6","158,6","123,6","-1.0",10,10,10,Yes,100%,""
"Switch","VideoGame",1,0,0,"Mercenaries Saga Chronicles","Circle Entertainment","Ride On","11/16/2021","CIB","185,03","224,26","290,77","224,26","-1.0",10,10,10,No, 0%,""
"Switch","VideoGame",1,0,0,"Metroid Dread","Nintendo","Mercury Steam Entertainment S.L.","07/14/2022","Sealed","193,49","195,61","253,76","253,76","252",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Monster Harvest","Merge Games","Merge Games","12/01/2021","Sealed","104,31","105,42","137,45","137,45","215",?,?,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Monster Hunter Generations Ultimate","Capcom","Capcom","04/19/2022","Sealed","75,86","83,27","105,73","105,73","160",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Monster Hunter Rise","Capcom","Capcom","05/16/2022","Sealed","100,39","104,89","137,45","137,45","249",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Monster Hunter Stories 2: Wings of Ruin","Capcom USA, Inc.","Capcom","04/17/2022","Sealed","108,8","114,03","148,03","148,03","246",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Moonlighter","11 bit studios","Digital Sun","11/16/2021","CIB","66,08","111,02","142,74","111,02","-1.0",10,10,10,Yes,50%,""
"Switch","VideoGame",1,0,0,"Moving Out","Team17 Software Limited","SMG Studio","04/20/2022","CIB","78,72","110,81","142,74","110,81","190",10,10,10,No,5%,""
"Switch","VideoGame",1,0,0,"My Time At Portia","Team17 Software Limited","Pathea Games","11/16/2021","CIB","198,2","237,9","311,92","237,9","60",10,10,10,No, 0%,""
"Switch","VideoGame",1,0,0,"New Pokémon Snap","Nintendo","Bandai Namco Entertainment","02/23/2022","Sealed","167,27","184,98","237,9","237,9","239",?,?,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Ni no Kuni: Wrath of the White Witch","Bandai Namco Entertainment","Level-5","11/16/2021","Sealed","95,58","96,54","126,88","126,88","170",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Nights of Azure 2: Bride of the New Moon","Nippon Ichi Software Inc.","Tecmo Koei","12/07/2021","Sealed","206,82","292,3","380,64","380,64","188",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Ninja Gaiden: Master Collection","Nintendo","Koei Tecmo","08/10/2022","Sealed","158,02","184,19","237,9","237,9","175,23",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Nintendo Switch Sports","Nintendo","Nintendo EPD","05/03/2022","CIB","164,95","189,69","248,48","189,69","300",10,10,10,No,10%,""
"Switch","VideoGame",1,0,0,"No More Heroes 1+2","Marvelous","Grasshopper Manufacture","09/19/2022","Sealed","-1.0", "-1.0", "-1.0", "-1.0","240",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"No More Heroes III","Grasshopper Manufacture inc.","Grasshopper Manufacture","12/23/2021","CIB","105,68","107,58","137,45","107,58","285",10,10,10,No, 0%,""
"Switch","VideoGame",1,0,0,"Octopath Traveler","Square Enix","Square Enix","12/30/2022","Sealed","179,96","210,04","274,91","274,91","195",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Ori: The Collection","Microsoft Studios","Moon Studios","12/14/2021","Sealed","133,28","156,8","206,18","206,18","271,32",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Paper Mario: The Origami King","Nintendo","Intelligent Systems","09/30/2022","Sealed","117,05","134,65","174,46","174,46","180",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Persona 5 Royal","Sega","Atlus","12/28/2022","Sealed","184,98","233,41","301,34","301,34","200",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Pokémon Brilliant Diamond","Nintendo","ILCA","08/26/2022","Sealed","184,72","227,33","296,06","296,06","194",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Pokémon Legends: Arceus","Nintendo","Game Freak","05/16/2022","CIB","206,97","225,16","290,77","225,16","249",10,10,10,No, 0%,""
"Switch","VideoGame",1,0,0,"Pokémon Sword","Nintendo","Game Freak","11/16/2021","CIB","165,26","175,25","227,33","175,25","290",10,10,10,Yes,100%,""
"Switch","VideoGame",1,0,0,"Pokémon: Let's Go, Eevee! + Poké Ball Plus Pack","Nintendo","Game Freak","11/16/2021","CIB","749,44","820,39","1.067,91","820,39","-1.0",6,8,6,Yes,100%,""
"Switch","VideoGame",1,0,0,"Portal Knights","505 Games","Keen Games","11/16/2021","CIB","100,18","100,39","132,17","100,39","100",10,10,10,Yes,100%,""
"Switch","VideoGame",1,0,0,"Record of Lodoss War: Deedlit in Wonder Labyrinth","Playism","null","01/02/2023","Sealed","154,69","156,75","206,18","206,18","138",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Resident Evil: Revelations Collection","Capcom","Capcom","04/19/2022","Sealed","101,82","103,78","137,45","137,45","142",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Ring Fit Adventure","Nintendo","Nintendo","11/16/2021","CIB","154,53","205,07","264,34","205,07","830",10,8,10,No,50%,""
"Switch","VideoGame",1,0,0,"Rune Factory 4 Special","XSEED Games","Marvelous Entertainment","11/16/2021","CIB","107,06","112,82","148,03","112,82","201",10,10,10,No, 0%,""
"Switch","VideoGame",1,0,0,"Saints Row: The Third - The Full Package","KOCH Media","Deep Silver","02/01/2022","Sealed","79,25","88,98","116,31","116,31","142",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Sakuna: Of Rice and Ruin","XSEED Games","Edelweiss","01/20/2022","Sealed","100,39","108,96","142,74","142,74","225",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Shantae Half-Genie Hero Ultimate Edition [Day One]","WayForward Technologies","WayForward Technologies","09/30/2022","Sealed","132,06","158,23","206,18","206,18","180",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Shin Megami Tensei lll: Nocturne HD Remaster","Sega","Atlus","10/07/2022","Sealed","79,3","104,31","137,45","137,45","152",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Shin Megami Tensei V","Sega","Atlus","09/03/2022","Sealed","119,69","148,24","190,32","190,32","219",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Shining Resonance Refrain","Sega","Sega","12/30/2022","Sealed","132,01","201,16","259,05","259,05","160",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Shovel Knight: Treasure Trove","Yacht Club Games","Yacht Club Games","11/15/2022","Sealed","144,91","159,02","206,18","206,18","179,99",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Skul: The Hero Slayer","Neowiz Games","null","06/26/2022","Sealed","109,06","123,55","158,6","158,6","164",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Stardew Valley","Fangamer","ConcernedApe","06/16/2022","Sealed","157,02","167,75","216,75","216,75","177",?,?,?,No, 0%,""
"Switch","VideoGame",1,0,0,"SteamWorld Dig 2","Image & Form","Image & Form Games","11/16/2021","CIB","141,26","208,14","269,62","208,14","92",10,10,10,No, 0%,""
"Switch","VideoGame",1,0,0,"Super Dragon Ball Heroes: World Mission","Bandai Namco Entertainment","Bandai Namco Entertainment","01/05/2022","Sealed","90,72","121,54","158,6","158,6","146",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Super Mario 3D All-Stars","Nintendo","Nintendo","11/16/2021","Sealed","231,56","243,98","317,2","317,2","300",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Super Mario Odyssey","Nintendo","Nintendo","11/16/2021","CIB","185,88","205,44","269,62","205,44","225",10,10,10,Yes,100%,""
"Switch","VideoGame",1,0,0,"Super Mario Party","Nintendo","Nintendo","11/16/2021","CIB","169,12","172,03","222,04","172,03","300",10,10,10,No,33%,""
"Switch","VideoGame",1,0,0,"Super Neptunia RPG","Idea Factory","Compile Heart","03/25/2022","Sealed","152,36","216,23","280,2","280,2","150",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Sword Art Online FATAL BULLET Complete Edition","Bandai Namco Entertainment","Dimps Corporation","07/16/2022","Sealed","97,43","106,58","137,45","137,45","159",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Tactics Ogre: Reborn","Square Enix","Square Enix","12/15/2022","Sealed","185,03","241,44","311,92","311,92","257",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Tales of Vesperia: Definitive Edition","Bandai Namco Entertainment","Bandai Namco Entertainment","11/16/2021","CIB","102,99","105,95","137,45","105,95","-1.0",10,10,10,No, 0%,""
"Switch","VideoGame",1,0,0,"The Elder Scrolls V: Skyrim","Bethesda Softworks","Bethesda Game Studios","11/28/2021","Sealed","188,58","192,96","248,48","248,48","235",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"The Legend of Heroes: Trails of Cold Steel III - Extracurricular Edition","NIS America, Inc.","Nihon Falcom Corp.","03/25/2022","Sealed","184,14","212,1","274,91","274,91","290",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"The Legend of Heroes: Trails of Cold Steel IV Frontline Edition","NIS America, Inc.","null","01/20/2022","Sealed","-1.0", "-1.0", "-1.0", "-1.0","292",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"The Legend of Zelda: Breath of the Wild","Nintendo","Nintendo","11/16/2021","CIB","184,82","200,89","259,05","200,89","-1.0",10,10,10,Yes,75%,""
"Switch","VideoGame",1,0,0,"The Legend of Zelda: Link's Awakening","Nintendo","Grezzo","11/16/2021","CIB","174,46","195,61","253,76","195,61","280",10,10,10,Yes,89%,""
"Switch","VideoGame",1,0,0,"The Legend of Zelda: Skyward Sword HD","Nintendo","Nintendo","11/16/2021","CIB","169,81","173,77","227,33","173,77","325",10,10,10,Yes,100%,""
"Switch","VideoGame",1,0,0,"The Outer Worlds","Private Division","Obsidian Entertainment","08/12/2022","Sealed","83,27","89,66","116,31","116,31","131",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"The Touryst","Shin'en Multimedia","Shin'en Multimedia","10/27/2022","Sealed","274,33","315,83","412,36","412,36","300",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"The Wonderful 101: Remastered","P&P Marketing","PlatinumGames","11/16/2021","Sealed","75,86","79,04","100,45","100,45","164",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Titan Quest","THQ Nordic","THQ Nordic","04/19/2022","Sealed","90,09","104,41","137,45","137,45","155",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Tokyo Mirage Sessions #FE Encore","Nintendo","Atlus","11/01/2022","Sealed","169,65","200,84","259,05","259,05","150",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Travis Strikes Again: No More Heroes","Grasshopper Manufacture inc.","Grasshopper Manufacture","07/06/2022","CIB","143,38","190","248,48","190","168",10,10,10,No, 0%,""
"Switch","VideoGame",1,0,0,"Triangle Strategy","Square Enix","Square Enix","12/16/2022","Sealed","138,67","182,07","237,9","237,9","230",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Trine: Ultimate Collection","Modus Games","Frozenbyte, Inc.","09/17/2022","Sealed","105,52","115,94","153,31","153,31","170",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Two Point Hospital","Sega","null","11/16/2021","Sealed","105,68","132,01","169,17","169,17","180",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Unrailed! (SRG#49)","Daedalic Entertainment","null","08/24/2022","Sealed","143,27","186,46","243,19","243,19","255",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Valkyria Chronicles 4","Sega","Sega","11/16/2021","CIB","121,7","181,18","237,9","181,18","209",10,10,10,No, 0%,""
"Switch","VideoGame",1,0,0,"Wallachia Reign of Dracula","null","null","11/16/2021","CIB","264,34","314,14","407,08","314,14","200",10,10,10,Yes,66%,""
"Switch","VideoGame",1,0,0,"Wargroove","Chucklefish Games","Chucklefish","11/16/2021","CIB","100,02","208,56","269,62","208,56","196",10,10,10,Yes,100%,""
"Switch","VideoGame",1,0,0,"Xenoblade Chronicles 2","Nintendo","Monolith Software, Inc.","11/16/2021","CIB","239,65","245,04","317,2","245,04","350",10,10,10,Yes,68%,""
"Switch","VideoGame",1,0,0,"Xenoblade Chronicles 2: Torna the Golden Country","Nintendo","Monolith Soft","09/17/2022","CIB","253,71","288,76","375,36","288,76","240",10,10,10,Yes,67%,""
"Switch","VideoGame",1,0,0,"Xenoblade Chronicles 3","Nintendo","Monolith Software, Inc.","11/25/2022","Sealed","205,34","224,95","290,77","290,77","246",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Xenoblade Chronicles: Definitive Edition","Nintendo","Monolith Soft","11/16/2021","Sealed","184,24","206,45","269,62","269,62","330",?,10,?,Yes,80%,""
"Switch","VideoGame",1,0,0,"Ys IX Monstrum Nox - Pact Edition","NIS America, Inc.","Nihon Falcom Corp.","07/28/2022","Sealed","188,1","211,42","274,91","274,91","299",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Ys Origin","Limited Run Games","Nihon Falcom Corp.","05/03/2022","Sealed","134,81","158,34","206,18","206,18","181",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Ys VIII: Lacrimosa of DANA","NIS America, Inc.","Falcom","01/16/2022","Sealed","237,9","328,57","428,22","428,22","292",?,10,?,No, 0%,""
"Switch","VideoGame",1,0,0,"Zombies Ate My Neighbors and Ghoul Patrol","Disney Interactive","null","10/07/2022","Sealed","216,17","262,11","338,35","338,35","190",?,10,?,No, 0%,""
