Platform,Type,Owned,ForSale,Wishlist,Title,Publisher,Developer,DateAdded,Ownership,PriceLoose,PriceCIB,PriceNew,YourPrice,PricePaid,ItemCondition,BoxCondition,ManualCondition,Beat,PlayedCompletion,Notes
"PS Vita","VideoGame",1,0,0,"Sorcery Saga: The Curse of the Great Curry God","Aksys Games","Compile Heart, Inc.","11/16/2021","Sealed","202,53","253,11","254,58","254,58","159",?,10,?,No, 0%,""
"PS Vita","VideoGame",1,0,0,"Soul Sacrifice","Sony Computer Entertainment","SCE Studios Japan","11/16/2021","Sealed","82,79","113,97","193,87","193,87","178",?,10,?,No, 0%,""
"PS Vita","VideoGame",1,0,0,"The Legend of Heroes: Trails of Cold Steel","XSEED Games","XSEED","01/12/2022","CIB","174,48","241,27","301,11","241,27","204",10,10,9,No, 0%,""
"PS Vita","VideoGame",1,0,0,"The Legend of Heroes: Trails of Cold Steel II","XSEED Games","Falcom","03/25/2022","Sealed","293,87","324,25","421,52","421,52","326,64",?,10,?,No, 0%,""
"PS Vita","VideoGame",1,0,0,"Toukiden: The Age of Demons","Koei Tecmo","Omega Force","11/16/2021","Sealed","75,8","113,97","211,65","211,65","-1.0",?,10,?,No, 0%,""
"PS Vita","VideoGame",1,0,0,"Trillion: God of Destruction","Idea Factory","Compile Heart, Inc.","11/16/2021","Sealed","93,06","140,81","202,53","202,53","177",?,10,?,No, 0%,""
"PS Vita","VideoGame",1,0,0,"Uncharted: Golden Abyss","Sony Computer Entertainment America","Sony Bend Studio","11/16/2021","Sealed","139,24","157,06","324,36","324,36","123",?,10,?,No, 0%,""
"PS Vita","VideoGame",1,0,0,"Unit 13","Sony Computer Entertainment America","Zipper Interactive","08/24/2022","CIB","80,35","97,77","177,22","97,77","83",8,8,8,No, 0%,""
"PS Vita","VideoGame",1,0,0,"World of Final Fantasy","Square Enix","Square Enix","11/16/2021","CIB","78,84","105,57","174,58","105,57","-1.0",10,10,10,No, 0%,""
"PS Vita","VideoGame",1,0,0,"Ys: Memories of Celceta","XSEED Games","Falcom","05/20/2022","Loose","126,58","173,42","274,84","126,58","110",10,?,?,No, 0%,""
